transaction_id,rental_id,transaction_date,transaction_year,category_id,category_name,city,country,customer_id,payment_amount,rental_duration
606,58,2024-09-14,2024-05-31,24,Crime|Drama|Thriller,Ornontowice,Poland,97,16,29
607,2,2024-07-07,2024-05-28,12,Comedy,Bộc Bố,Vietnam,64,37,24
608,27,2025-03-09,2024-06-27,40,Action|Adventure|Sci-Fi|IMAX,Cileles,Indonesia,88,52,30
609,19,2025-04-11,2024-08-31,80,Action|Comedy|Thriller,Orël,Russia,8,55,90
610,90,2025-03-09,2025-02-02,60,Crime|Drama|Romance|War,Onsala,Sweden,88,46,98
611,59,2025-03-30,2025-01-18,82,Drama,Funga,Indonesia,76,97,32
612,82,2024-11-07,2025-01-10,14,Drama,Kvänum,Sweden,11,5,48
613,96,2024-11-16,2025-05-04,11,Drama|Romance,Apiaí,Brazil,46,62,80
614,97,2024-08-17,2024-06-03,41,Adventure|Drama,Banatsko Karađorđevo,Serbia,91,84,49
615,84,2024-09-16,2025-04-12,67,Adventure|Comedy|Mystery,Dobryanka,Russia,67,34,30
616,41,2025-03-16,2024-11-25,44,Comedy|Romance,Bambous Virieux,Mauritius,95,21,8
617,71,2025-01-06,2025-03-02,37,Mystery|Thriller,Guadalupe,Costa Rica,14,91,39
618,94,2025-05-17,2024-10-07,54,(no genres listed),Isiolo,Kenya,95,8,93
619,7,2024-07-07,2024-06-28,26,Drama|Thriller,Zográfos,Greece,45,23,44
620,89,2025-03-07,2024-12-12,9,Drama,Bethanie,Namibia,32,22,35
621,73,2024-10-14,2024-09-09,35,Drama,Ten’gushevo,Russia,21,31,32
622,90,2025-02-21,2024-08-31,100,Drama,Dongkan,China,87,44,93
623,46,2024-07-12,2025-05-13,10,Comedy,Dongpu,China,14,10,25
624,100,2024-06-05,2025-02-17,86,Horror|Mystery|Thriller,Ourozinho,Portugal,62,62,88
625,86,2024-06-22,2025-04-19,40,Action|Sci-Fi,Atibaia,Brazil,57,88,15
626,3,2025-01-23,2024-06-11,76,Drama,Saryaghash,Kazakhstan,86,1,95
627,55,2025-01-02,2024-05-28,83,Drama|War,Divača,Slovenia,51,77,20
628,40,2025-03-12,2024-09-09,77,Drama|War,Göteborg,Sweden,11,30,73
629,81,2024-10-28,2024-06-10,32,Drama|Fantasy,Zhangfeng,China,6,34,67
630,23,2025-03-21,2024-11-04,40,Comedy,Joubb Jannîne,Lebanon,26,97,21
631,37,2025-05-09,2025-02-12,36,Drama|Romance,Xingshou,China,82,25,40
632,89,2025-05-07,2025-03-31,77,Animation|Children,La Unión,Colombia,84,9,2
633,96,2024-06-24,2025-01-26,40,Comedy|Drama,Kuanfeu,Indonesia,5,44,27
634,100,2025-03-06,2024-11-02,58,Comedy,Xinbao,China,1,44,54
635,46,2024-07-26,2024-07-11,60,Drama|Thriller,Montes Claros,Brazil,71,27,84
636,42,2025-02-15,2024-11-18,31,Comedy|Drama,Ḑubāh,Yemen,79,49,89
637,98,2024-05-24,2024-10-21,18,Action|Adventure|Animation|Sci-Fi,Pushkinskiye Gory,Russia,13,65,57
638,83,2025-04-09,2025-01-03,47,Action,Gakem,Nigeria,39,56,31
639,90,2024-09-02,2024-07-07,64,Documentary,Haiyanmiao,China,47,35,59
640,64,2024-07-09,2025-04-29,40,Horror|Sci-Fi,Youssoufia,Morocco,99,17,70
641,82,2024-11-14,2025-01-24,65,Action|Adventure|Comedy|Fantasy,Shimorskoye,Russia,53,53,14
642,51,2024-08-27,2024-11-10,28,Comedy|Drama,Akora,Pakistan,44,90,37
643,16,2024-08-08,2025-03-08,55,Action|Thriller,Chongwen,China,92,5,19
644,92,2024-06-02,2025-02-07,89,Comedy,Ning’an,China,20,28,8
645,21,2025-01-24,2024-08-22,90,Fantasy,Geyuan,China,98,81,76
646,43,2024-07-17,2024-08-22,6,Comedy|Sci-Fi,Xingzi,China,86,13,38
647,3,2024-11-12,2025-05-15,83,Drama,Shinan,China,93,97,4
648,51,2025-03-19,2024-11-18,67,Documentary,Whitegate,Ireland,50,37,62
649,14,2024-06-16,2024-10-06,59,Comedy|Fantasy,Thị Trấn Việt Quang,Vietnam,67,58,55
650,18,2025-03-24,2025-04-07,35,Comedy|Drama|Romance,El Calafate,Argentina,60,43,61
651,31,2025-01-20,2024-12-26,15,Drama|Romance,Almeirim,Brazil,76,98,39
652,60,2024-12-25,2025-05-11,69,Adventure|Children|Comedy|Drama,Novopokrovka,Russia,75,85,22
653,69,2024-08-31,2024-12-17,50,Action|Adventure|Comedy|Crime|Thriller,Kolonnawa,Sri Lanka,7,59,49
654,1,2024-10-04,2024-08-11,47,Drama|Romance,Druzhba,Ukraine,62,25,46
655,64,2025-03-13,2024-08-22,39,Comedy|Drama,Mizi,China,72,31,41
656,41,2025-02-24,2024-11-04,99,Action|Adventure|Children|Comedy,Kouzhen,China,62,6,10
657,35,2025-04-25,2024-08-09,63,Drama,Tijucas,Brazil,34,37,27
658,79,2025-04-21,2024-07-21,37,Documentary,Ursk,Russia,67,59,73
659,24,2024-08-30,2024-11-09,33,Horror,Sawahan,Indonesia,6,89,89
660,62,2025-02-09,2024-07-01,28,Action|Adventure|Fantasy|Sci-Fi,Bintang,Indonesia,5,70,11
661,32,2024-06-09,2025-04-01,45,Comedy,Marmashen,Armenia,90,61,27
662,54,2024-09-16,2025-02-17,46,Comedy,Kota Bharu,Malaysia,55,83,92
663,91,2024-10-12,2024-10-19,81,Crime|Drama,Vetrino,Bulgaria,99,63,31
664,2,2024-09-27,2024-08-20,6,Drama,Boissy-Saint-Léger,France,67,31,44
665,94,2024-12-04,2024-11-26,70,Crime|Mystery|Thriller,Vassouras,Brazil,74,32,80
666,19,2024-11-11,2024-10-13,72,Drama,Datong,China,64,7,53
667,13,2024-09-11,2024-06-23,28,Comedy,Tegalsari,Indonesia,64,55,37
668,90,2025-05-06,2024-07-20,99,Adventure|Drama,San Antonio,Mexico,98,31,5
669,26,2024-12-19,2024-10-30,27,Drama|War,Kampinos,Poland,69,58,64
670,54,2025-02-08,2025-04-29,6,Drama,Santa Fe,Mexico,17,77,58
671,2,2024-10-10,2024-08-18,28,Crime|Drama|Romance,Makato,Philippines,4,48,87
672,8,2024-11-20,2025-02-11,39,Drama,Salvacion,Philippines,61,82,52
673,70,2025-01-22,2025-03-03,31,Drama|Romance,Sanjiao,China,57,50,74
674,46,2024-06-11,2025-01-21,91,Comedy|Romance,Béboto,Chad,41,53,93
675,15,2024-11-12,2024-11-06,25,Comedy|Crime,Orzesze,Poland,33,100,31
676,17,2024-09-18,2024-09-21,91,Children|Fantasy|Musical|Romance,Kiuruvesi,Finland,60,50,61
677,64,2024-12-07,2025-01-17,72,Thriller,Gyumri,Armenia,34,70,52
678,11,2025-03-31,2024-07-04,6,Animation|Comedy,Yedun,China,7,39,65
679,69,2025-03-14,2025-01-09,67,Drama,Sevilla,Spain,82,9,2
680,36,2024-07-14,2024-12-18,71,Adventure|Crime|Horror,Douentza,Mali,90,13,8
681,87,2024-08-16,2024-07-12,20,Children|Comedy,Banjarjo,Indonesia,45,44,70
682,10,2025-01-16,2025-03-07,23,Comedy|Drama|Musical|Romance,Iaçu,Brazil,54,37,10
683,76,2024-11-30,2024-09-26,81,Comedy|Drama|Romance,Ciénaga de Oro,Colombia,15,59,21
684,27,2025-05-13,2025-03-06,5,Drama,Aubenas,France,31,29,72
685,34,2025-03-29,2024-12-18,46,Comedy|Drama,Burmakino,Russia,61,23,23
686,79,2024-09-16,2024-07-02,39,Comedy|Drama,Wiśniewo,Poland,17,28,81
687,50,2024-12-05,2024-06-10,2,Drama|Fantasy,Krechevitsy,Russia,34,70,32
688,96,2024-09-14,2025-04-12,47,Drama,Gunungsari,Indonesia,90,82,82
689,49,2025-05-12,2024-07-27,55,Horror|Thriller,Aranhas,Portugal,9,48,37
690,54,2025-04-04,2025-02-02,29,Documentary,Marseille,France,66,73,32
691,69,2024-08-20,2024-07-17,14,Crime|Mystery|Thriller,Naranjal,Paraguay,44,20,70
692,28,2025-02-26,2025-04-24,28,Documentary,Shisui,Japan,7,78,80
693,96,2025-01-05,2024-10-02,15,Action|Adventure|Horror|Thriller,Pacajus,Brazil,78,63,57
694,14,2024-10-23,2024-10-26,16,Action|Crime|Mystery|Thriller,Naval,Philippines,94,24,33
695,52,2024-07-04,2024-10-16,52,Drama,Belize City,Belize,24,84,50
696,80,2025-03-13,2025-02-19,92,Comedy|Drama,Kaleybar,Iran,4,39,30
697,67,2025-04-12,2024-10-29,39,Comedy,Lluidas Vale,Jamaica,93,49,98
698,47,2024-07-05,2025-03-05,44,Adventure|Animation|Children,Jiezi,China,6,99,14
699,10,2024-05-31,2025-04-23,2,Action|Comedy|Crime|Romance,Taiping,Malaysia,64,7,60
700,10,2024-10-24,2024-11-20,12,Drama,Itaocara,Brazil,100,93,11
701,59,2024-12-15,2024-07-25,90,Comedy,Xuelu,China,42,45,71
702,86,2025-02-17,2024-09-23,13,Sci-Fi|Thriller,Mondragon,Philippines,63,54,78
703,32,2025-01-01,2024-06-12,48,Adventure|Western,Ngeru,Indonesia,53,67,28
704,30,2024-10-26,2024-06-02,29,Comedy,Forquilhinha,Brazil,5,49,34
705,68,2024-06-18,2024-09-18,11,Drama|Romance,Bonavista,Canada,1,49,87
706,93,2024-12-10,2025-02-10,33,Romance|War,Muarabuliti,Indonesia,37,44,17
707,26,2024-06-01,2024-07-18,88,Drama|Romance,Marbel,Philippines,85,53,46
708,80,2024-09-17,2025-01-08,22,Comedy|Romance,Pravda,Russia,98,46,44
709,45,2025-04-20,2025-03-07,92,Drama,Vayk’,Armenia,5,35,92
710,97,2024-06-16,2024-12-26,51,Drama|Romance,Yafan,China,32,96,62
711,77,2024-08-03,2024-08-23,94,Comedy|Romance,Torrijos,Philippines,19,9,32
712,94,2025-04-01,2024-08-21,26,Drama,Anahuac,Mexico,40,6,76
713,62,2025-05-03,2024-08-01,65,Action|Adventure,San Mateo,Philippines,78,11,15
714,74,2025-03-01,2024-08-23,54,Documentary,Dake,China,42,18,78
715,71,2025-03-04,2024-11-01,6,Action|Comedy|Crime,Laszki,Poland,24,71,54
716,19,2024-07-20,2024-09-29,17,Crime|Horror|Mystery|Thriller,Pasvalys,Lithuania,64,21,12
717,94,2024-06-08,2024-05-20,65,Action|Adventure|Comedy|Fantasy,Cojutepeque,El Salvador,49,8,78
718,61,2024-09-18,2025-04-02,75,Action|Crime|Drama|Thriller,Duba-Yurt,Russia,89,13,24
719,63,2024-12-14,2024-06-01,36,Action|Fantasy|Sci-Fi,Figueira,Portugal,59,84,36
720,95,2024-10-18,2024-10-22,61,Comedy|Western,Ivot,Russia,60,97,60
721,79,2025-02-23,2024-07-12,14,Drama,Saltsjö-Boo,Sweden,90,48,14
722,21,2025-01-18,2024-07-20,70,Horror,Sidem,Indonesia,98,23,45
723,64,2025-03-07,2024-11-24,47,Drama,Rutana,Burundi,3,89,60
724,44,2025-02-11,2024-05-27,17,Drama,Subrag,China,35,79,67
725,66,2025-04-20,2024-07-19,95,Drama,Gorzyce,Poland,84,3,62
726,96,2025-01-07,2024-12-17,84,Comedy,Venlo,Netherlands,8,5,20
727,72,2024-06-19,2025-03-11,90,Comedy|Drama,Nanxing,China,81,8,50
728,44,2024-12-26,2025-03-01,24,Drama|Film-Noir|Mystery,San José de Barlovento,Venezuela,92,24,41
729,20,2025-03-29,2025-02-03,4,Comedy,Ipueiras,Brazil,31,100,99
730,75,2025-01-29,2025-02-20,48,Drama,Fudian,China,70,21,64
731,1,2024-12-02,2024-10-22,1,Action|Adventure|Comedy,Jocón,Honduras,27,94,39
732,68,2024-11-30,2024-10-11,46,Adventure|Fantasy|Sci-Fi,Newport News,United States,39,63,25
733,94,2024-07-05,2025-02-16,44,Documentary,Pailles,Mauritius,86,10,10
734,68,2024-06-24,2024-12-29,76,Children|Drama,Anqing,China,54,86,58
735,71,2025-02-01,2025-04-27,78,Drama,Yantang,China,62,33,24
736,74,2024-07-31,2024-07-27,96,Crime|Thriller,Catalina,Canada,69,25,12
737,54,2025-04-20,2024-10-14,11,Action|Adventure|Children|Comedy,Lingdong,China,16,99,39
738,3,2025-02-26,2024-12-26,87,Drama,Manturovo,Russia,14,20,77
739,64,2024-07-30,2024-11-24,34,Comedy|Drama,Tingping,China,84,22,27
740,96,2025-01-12,2024-08-28,100,Comedy|Thriller,Yên Thành,Vietnam,64,94,59
741,71,2024-12-02,2024-09-20,41,Action|Adventure|Fantasy,Jaboatão dos Guararapes,Brazil,10,44,12
742,70,2025-02-08,2025-01-26,47,Comedy|Drama,Changning,China,95,31,17
743,34,2024-12-01,2024-08-27,81,Drama|Romance,Harstad,Norway,30,21,10
744,53,2025-04-03,2024-09-24,85,Action|Adventure|Comedy|Western,Viñales,Cuba,56,20,2
745,16,2024-08-01,2024-06-14,23,Documentary,Capissayan Sur,Philippines,75,94,21
746,62,2024-06-17,2024-09-30,37,Horror|Sci-Fi|Thriller,Punta Gorda,United States,35,22,77
747,5,2024-10-26,2025-01-21,78,Action|Adventure|Drama|Western,Yongchuan,China,42,82,7
748,48,2024-06-22,2025-01-26,13,Documentary,Kavadarci,Macedonia,22,83,21
749,43,2024-11-20,2025-01-31,14,Action|Thriller,Pánormos,Greece,72,65,8
750,79,2025-01-18,2024-12-31,5,Western,Bedayu,Indonesia,6,11,32
751,75,2025-04-11,2024-08-30,1,Comedy|Drama,Ansheng,China,40,72,29
752,68,2024-08-18,2024-05-25,25,Documentary,Jiuzhou,China,28,69,89
753,35,2024-06-25,2024-12-29,68,Comedy|Horror|Sci-Fi,Dom Pedrito,Brazil,63,95,61
754,45,2024-08-04,2024-11-17,78,Documentary,Greenland,Barbados,82,85,61
755,3,2025-05-10,2024-11-23,74,Comedy,Bromma,Sweden,12,49,49
756,59,2024-07-26,2024-12-05,24,Action|Crime,Zhuanqukou,China,73,23,73
757,97,2025-02-24,2024-05-23,39,Action|Adventure|Thriller,Polazna,Russia,10,56,98
758,71,2025-04-04,2025-02-27,2,Horror|Thriller,Hebian,China,52,91,14
759,17,2025-03-14,2024-10-07,87,Film-Noir|Thriller,Paramaribo,Suriname,84,88,2
760,62,2024-09-09,2024-12-10,71,Drama|Horror|Musical|Thriller,Shīeli,Kazakhstan,87,18,83
761,32,2025-01-12,2024-11-27,23,Drama|Mystery|Thriller,Mounlapamôk,Laos,46,44,58
762,28,2025-04-27,2025-01-26,92,Horror|Thriller,Bretaña,Peru,55,64,68
763,70,2025-04-09,2024-08-10,7,Comedy,Santo Amaro,Brazil,29,89,50
764,51,2024-08-04,2025-04-06,80,Horror|Romance|Thriller,Mosjøen,Norway,28,87,16
765,56,2024-05-21,2024-09-24,24,Drama,Xiaxihao,China,17,81,84
766,8,2024-09-26,2025-01-27,54,Crime,Sobreiro,Portugal,87,19,9
767,18,2024-06-11,2025-04-09,38,Crime|Film-Noir|Mystery,Quebo,Guinea-Bissau,35,53,4
768,9,2024-07-07,2024-12-28,20,Drama|Romance,Laramate,Peru,21,4,82
769,54,2025-01-08,2024-12-15,31,Comedy,Goseong,South Korea,9,62,100
770,74,2024-08-28,2025-03-31,33,Adventure|Drama|Fantasy|Romance|IMAX,Xihuachi,China,88,18,53
771,35,2024-08-29,2024-10-30,97,Documentary,Sumbergedong,Indonesia,7,72,53
772,37,2025-03-19,2024-06-18,97,Comedy|Sci-Fi,Daxbet,Uzbekistan,5,34,7
773,21,2024-08-15,2024-06-05,37,Comedy|Drama|Fantasy|Sci-Fi,Puerto San José,Guatemala,87,36,56
774,54,2025-04-28,2024-07-15,99,Comedy|Drama,Lakota,Ivory Coast,52,3,90
775,64,2025-02-01,2025-05-07,29,Western,Boro Utara,Indonesia,6,11,57
776,8,2025-02-02,2025-05-12,60,Drama|War,Mangusu,Philippines,62,11,31
777,55,2025-01-28,2024-05-31,86,Comedy|Sci-Fi,Natonin,Philippines,45,41,93
778,1,2024-06-12,2024-06-12,54,Comedy|Musical,Ōnojō,Japan,63,8,79
779,99,2025-01-24,2025-03-29,33,Drama,Livramento do Brumado,Brazil,30,61,81
780,10,2024-08-20,2024-09-13,73,Adventure|Children|Comedy,Menanga,Indonesia,86,98,98
781,85,2025-03-28,2024-10-10,82,Comedy|Horror,Krajan,Indonesia,96,43,62
782,59,2025-01-05,2024-09-17,71,Comedy|Romance,Gangkou,China,29,7,14
783,55,2024-12-04,2025-02-23,5,Drama|Mystery|Thriller,San Miguel,Mexico,26,28,20
784,38,2024-09-29,2024-10-16,14,Comedy,Salakuray,Indonesia,82,15,34
785,69,2024-06-20,2025-05-08,30,Action|Adventure|Comedy|Western,Krugersdorp,South Africa,81,89,67
786,50,2024-12-06,2025-03-22,2,Comedy,Bech,Luxembourg,93,64,100
787,62,2025-03-30,2025-02-27,3,Action|Thriller|War,Seixo da Beira,Portugal,84,45,52
788,65,2025-01-01,2024-06-03,92,Comedy,Ticaco,Peru,43,96,50
789,5,2024-05-23,2025-02-17,34,Action|Crime|Drama,Göteborg,Sweden,94,92,24
790,33,2024-08-13,2024-08-22,2,Drama|Romance,Żarów,Poland,79,37,9
791,55,2024-09-09,2024-05-24,70,Comedy|Drama,Yedogon,Russia,6,72,94
792,2,2025-01-11,2024-12-29,62,Drama|Thriller,Zephyrhills,United States,66,61,64
793,100,2025-01-31,2024-10-14,82,Comedy,Carahue,Chile,20,60,73
794,86,2025-03-29,2025-04-05,42,Horror,Arnprior,Canada,12,61,57
795,67,2024-07-23,2024-12-23,66,(no genres listed),Quimper,France,54,72,22
796,86,2025-03-05,2024-11-08,100,Documentary,Gaozhuang,China,73,57,4
797,38,2025-04-09,2025-02-05,32,Drama,Baitang,China,84,2,27
798,36,2024-12-15,2025-04-29,44,Drama,Gaotian,China,8,63,10
799,60,2024-09-19,2024-07-08,99,Drama|Thriller,Baoshan,China,10,54,97
800,36,2024-08-24,2024-07-21,46,Action|Adventure|Animation,Purabaya,Indonesia,22,55,71
801,62,2024-12-26,2024-11-20,1,Action|Comedy,Gayamsari,Indonesia,3,67,63
802,5,2025-02-12,2025-03-03,31,Drama,Ondangwa,Namibia,81,41,16
803,32,2025-04-11,2024-08-23,17,Western,Yaoundé,Cameroon,26,17,3
804,48,2025-04-02,2025-04-13,2,Comedy,Czarne,Poland,53,35,18
805,78,2024-12-17,2025-01-27,70,Comedy|Drama,Shangyong,China,3,34,21
806,5,2024-12-30,2024-11-03,76,Comedy|Drama|Romance,San Lucas Tolimán,Guatemala,3,23,27
807,98,2024-07-21,2024-11-06,10,Comedy|Thriller,Mariquita,Colombia,56,16,33
808,82,2024-11-21,2024-07-29,37,Drama,Dorogobuzh,Russia,85,74,10
809,83,2024-11-07,2024-10-18,96,Children|Drama,Donghui,China,74,49,65
810,33,2025-01-18,2025-03-15,41,Comedy|Drama,Yiyang,China,54,51,44
811,31,2025-05-05,2024-09-28,22,Drama,Meixi,China,8,50,5
812,83,2025-03-21,2024-05-21,95,Documentary,Stockholm,Sweden,75,15,94
813,14,2025-05-03,2024-12-20,83,Comedy|Drama|Romance,Vila Nova,Portugal,22,8,30
814,32,2024-08-22,2025-01-08,49,Adventure|Children|Fantasy,Angao,China,19,63,81
815,28,2024-10-15,2024-06-18,53,Musical|Romance,Progër,Albania,97,29,21
816,16,2025-05-08,2025-01-18,71,Comedy|Drama,Zhaike,China,82,25,64
817,63,2024-10-02,2025-04-10,67,Documentary|Drama,Kamwenge,Uganda,34,74,31
818,18,2024-06-12,2025-01-14,62,Comedy,Criação Velha,Portugal,32,38,39
819,85,2024-07-30,2025-01-15,96,Comedy,Biguaçu,Brazil,83,80,10
820,87,2024-12-08,2025-04-22,35,Drama|Mystery|Romance,Rivera,Uruguay,75,74,75
821,49,2025-01-09,2024-07-02,93,Thriller,Pérama,Greece,1,97,43
822,2,2024-07-06,2024-06-20,25,Comedy,Harembo,Comoros,63,75,42
823,77,2024-10-27,2024-12-18,95,Action|Adventure,Cigaras,Philippines,88,77,52
824,75,2025-04-05,2025-04-06,92,Drama,Oslo,Norway,33,98,97
825,69,2024-08-19,2025-04-07,4,Crime|Drama,Chimbas,Argentina,100,17,18
826,1,2025-01-03,2024-06-21,65,Comedy|Western,Mandalay,Myanmar,5,12,37
827,32,2024-07-16,2024-10-22,47,Comedy|Crime|Mystery,Watrous,Canada,97,46,18
828,26,2024-07-15,2024-06-25,86,Drama|Romance|Thriller,Sao Hai,Thailand,6,32,19
829,76,2025-02-12,2024-10-06,70,Adventure|Children|Fantasy,Sakhnīn,Israel,79,5,71
830,31,2024-10-14,2025-05-02,66,Adventure|Animation|Comedy,Coratatal,Indonesia,90,24,83
831,59,2025-04-15,2024-10-03,45,Drama,Gýtheio,Greece,94,18,2
832,48,2024-09-17,2025-03-16,58,Action|Horror|Thriller,Gevgelija,Macedonia,53,81,59
833,40,2024-08-25,2025-03-23,79,Drama,Wangjiahe,China,94,22,14
834,77,2025-04-06,2024-10-25,78,Comedy|Thriller,Rennes,France,51,56,68
835,85,2024-07-06,2024-10-24,21,Action|Comedy,Heling,China,42,92,80
836,1,2024-12-16,2024-08-19,17,Action|Comedy,Koh Tao,Thailand,67,2,98
837,89,2024-05-27,2024-06-24,39,Documentary,Denver,United States,18,18,42
838,88,2024-10-21,2025-05-09,43,Comedy|Romance,Qingzhou,China,50,28,60
839,95,2024-09-14,2024-06-23,1,Action|Drama|War,Provatás,Greece,91,91,68
840,83,2024-08-18,2024-08-09,38,Comedy|Romance,Bolong,Philippines,26,87,89
841,16,2025-02-17,2024-06-24,45,Action|Western,Sosnovoborsk,Russia,73,63,10
842,24,2024-09-11,2024-09-09,38,Action,Batawa,Indonesia,78,83,4
843,82,2025-04-04,2024-11-12,4,Drama,Santo Domingo Oeste,Dominican Republic,89,52,27
844,40,2024-07-07,2025-02-22,48,Drama|Thriller,Mabugang,China,66,87,27
845,62,2024-05-26,2024-05-23,23,Action|Sci-Fi|Thriller,Santa Cruz del Sur,Cuba,11,84,59
846,76,2025-03-30,2024-07-15,45,Drama,Paltashaco,Peru,84,16,83
847,92,2024-09-08,2025-03-13,48,Horror,Pustá Polom,Czech Republic,58,62,63
848,84,2024-07-08,2024-06-08,53,Drama,Ecroignard,Mauritius,99,14,62
849,51,2025-03-20,2024-08-25,1,Drama,Kamaris,Armenia,82,12,97
850,93,2025-02-20,2025-03-15,19,Children|Comedy,San Francisco,United States,50,49,94
851,8,2025-03-26,2025-02-22,97,Comedy,Solor,Indonesia,9,50,57
852,24,2025-02-20,2024-11-13,55,Documentary,Malawa,Philippines,28,75,37
853,38,2024-11-15,2024-09-05,21,Drama|War,Loimaan Kunta,Finland,21,22,53
854,34,2024-12-31,2024-06-19,50,Comedy,Corral,Chile,88,97,93
855,6,2024-08-03,2024-11-05,23,Animation|Drama|Romance|Sci-Fi,Bukavu,Democratic Republic of the Congo,97,51,37
856,26,2025-04-05,2025-04-17,16,Action|Crime|Drama,La Esperanza,Peru,70,72,63
857,25,2024-12-13,2025-04-23,30,Comedy|Drama|Musical|Mystery,Guadalupe,Mexico,27,47,70
858,77,2024-08-29,2025-01-30,16,Drama|Musical|Romance,Uurainen,Finland,45,84,25
859,63,2024-07-25,2025-05-03,57,Drama|Romance,Kiszkowo,Poland,86,79,14
860,11,2025-03-17,2025-01-27,61,Documentary,Shiniujiang,China,48,81,25
861,56,2025-04-19,2024-10-11,69,Mystery|Thriller,Santa María de Jesús,Guatemala,16,92,32
862,84,2024-07-31,2024-08-20,53,Drama|War,Port Harcourt,Nigeria,51,35,56
863,25,2024-05-25,2024-10-09,74,Comedy|Fantasy|Romance,Waipukang,Indonesia,20,92,65
864,56,2024-08-10,2024-05-25,98,Drama,Heimahe,China,59,89,34
865,91,2024-06-16,2025-02-05,26,Drama,Ḩabūr,Yemen,95,53,19
866,60,2024-05-22,2024-09-10,29,Documentary|Drama|War,Maesan,Indonesia,20,57,46
867,26,2025-01-19,2025-04-07,34,Drama,Liqiao,China,78,65,99
868,23,2024-09-10,2025-02-18,97,Comedy,Sievi,Finland,62,87,44
869,80,2024-05-19,2025-04-26,8,Drama,Jiuzhen,China,25,30,100
870,60,2025-04-06,2024-11-12,40,Drama,Kaabong,Uganda,6,9,57
871,6,2024-07-14,2025-05-13,49,Drama,Aourir,Morocco,29,61,44
872,48,2024-09-29,2025-03-28,64,Comedy,Sunzhuang,China,55,34,48
873,99,2024-07-21,2025-05-06,60,Drama|Romance,Hexi,China,36,95,39
874,43,2025-01-29,2024-07-20,81,Documentary,Jinxiu,China,84,38,54
875,74,2024-06-19,2025-03-18,72,Action|Animation|Children,Piketberg,South Africa,16,18,91
876,96,2025-02-20,2025-03-30,37,Comedy|Crime,Campo Largo,Brazil,47,87,69
877,19,2025-01-12,2025-04-25,64,Action|Adventure|Sci-Fi,Shangzhang,China,32,30,2
878,45,2024-09-23,2024-11-04,25,Drama|Musical,Wolomarang,Indonesia,93,84,18
879,98,2025-04-10,2024-08-31,78,Comedy|Drama,Maastricht,Netherlands,40,67,55
880,23,2024-06-15,2024-12-27,22,Action|Adventure|Children|Fantasy,Wuyang,China,86,19,24
881,100,2024-09-24,2024-11-22,55,Drama,Kuala Terengganu,Malaysia,3,18,38
882,90,2025-01-21,2024-09-16,6,Comedy|Drama|Thriller,Delodpeken,Indonesia,12,58,85
883,30,2025-02-10,2024-10-05,50,Western,Chicago,United States,67,42,63
884,24,2024-06-21,2024-07-25,19,Adventure|Documentary,Bộc Bố,Vietnam,10,61,81
885,53,2024-09-13,2024-06-28,20,Comedy,La Ensenada,Chile,84,36,23
886,85,2024-10-05,2024-10-29,9,Children|Comedy,Kaédi,Mauritania,16,14,2
887,86,2025-03-19,2024-12-07,35,Drama|War,Aleksandrovsk-Sakhalinskiy,Russia,72,41,38
888,65,2024-07-17,2025-02-12,49,Documentary,La Guata,Honduras,27,11,19
889,45,2024-10-30,2024-07-22,21,Comedy,Maasin,Philippines,30,82,19
890,24,2025-01-27,2025-03-20,28,Comedy|Documentary|Romance,Nachalovo,Russia,81,97,8
891,27,2025-03-10,2024-07-25,47,Action|Sci-Fi|Thriller,Longxi,China,83,42,66
892,95,2024-12-02,2024-09-24,9,Crime|Documentary,Dulce Nombre de Culmí,Honduras,41,50,81
893,19,2024-12-19,2024-08-28,36,Children|Comedy,Nelipyno,Ukraine,9,2,74
894,50,2024-08-21,2024-11-04,95,Action|Drama,Ludvika,Sweden,55,86,93
895,24,2024-10-04,2024-10-14,77,Comedy,Masaran,Indonesia,69,62,71
896,26,2025-04-25,2024-07-03,26,Drama,Zala,China,93,24,97
897,77,2024-10-17,2024-06-13,48,Comedy,Sidamukti,Indonesia,36,24,9
898,56,2024-09-11,2025-03-09,32,Children|Drama,Pakong,Indonesia,82,58,1
899,47,2025-03-04,2024-10-02,49,Crime|Drama,Manique de Baixo,Portugal,26,82,97
900,5,2025-01-24,2024-05-24,85,Comedy|Romance,Dordrecht,Netherlands,89,4,46
901,86,2024-09-01,2025-03-27,68,Drama,Candelaria,Philippines,26,3,98
902,48,2024-07-21,2025-01-29,100,Documentary,Kučevo,Serbia,82,95,33
903,73,2025-03-06,2024-06-03,12,Comedy|Drama,Dammarie-les-Lys,France,28,25,21
904,1,2024-07-28,2024-11-27,7,Drama,Lekas,Albania,29,84,2
905,15,2024-06-30,2024-08-04,70,Comedy|Romance,Guxi,China,49,21,60
906,29,2025-01-27,2025-04-12,23,Comedy,Kalidawe,Indonesia,22,71,67
907,62,2025-04-01,2024-06-27,9,Action|Comedy|Crime|Drama,Wola Jachowa,Poland,86,20,90
908,26,2025-05-03,2024-08-26,3,Documentary|Musical,Stepojevac,Serbia,27,73,72
909,88,2024-11-02,2025-03-30,58,Animation|Comedy,Fonte do Feto,Portugal,76,86,16
910,18,2025-03-30,2025-02-07,11,Documentary,Sumaré,Brazil,82,72,68
